1.393	-1.070	9.569	2.100	0.210	-0.700	0.092	0.469	-0.356	
1.378	-1.019	9.433	2.100	-0.140	-0.840	0.091	0.471	-0.367	
1.393	-1.077	9.440	2.660	0.280	-0.840	0.084	0.473	-0.367	
1.450	-1.012	9.433	2.800	0.420	-0.630	0.080	0.470	-0.371	
1.479	-1.034	9.583	2.030	0.000	-0.980	0.091	0.471	-0.361	
1.342	-0.962	9.562	2.520	0.280	-0.980	0.082	0.477	-0.375	
1.335	-1.034	9.454	2.800	0.000	-0.490	0.095	0.475	-0.370	
1.414	-1.034	9.497	2.450	0.070	-0.910	0.093	0.473	-0.374	
1.328	-1.091	9.662	2.240	-0.070	-0.840	0.091	0.474	-0.371	
1.256	-1.012	9.497	2.170	0.070	-0.770	0.091	0.477	-0.361	
1.407	-1.149	9.497	2.450	-0.490	-0.910	0.093	0.477	-0.376	
1.421	-1.084	9.425	2.450	0.140	-1.190	0.088	0.479	-0.364	
1.479	-1.134	9.562	1.960	0.000	-1.190	0.095	0.476	-0.362	
1.385	-1.091	9.526	2.380	0.280	-0.840	0.092	0.477	-0.362	
1.385	-1.098	9.583	2.380	0.000	-0.840	0.090	0.474	-0.364	
1.306	-1.141	9.483	2.450	0.350	-0.770	0.094	0.477	-0.357	
1.371	-1.105	9.461	2.240	0.280	-0.840	0.096	0.472	-0.369	
1.421	-1.120	9.490	2.030	-0.350	-0.840	0.095	0.482	-0.361	
1.400	-0.869	9.569	1.960	-0.070	-0.700	0.097	0.478	-0.358	
1.414	-1.105	9.569	2.590	0.070	-0.560	0.088	0.472	-0.356	
1.393	-1.012	9.547	2.240	0.000	-0.840	0.091	0.475	-0.356	
1.371	-1.048	9.547	2.170	0.140	-0.770	0.090	0.473	-0.362	
1.378	-0.962	9.483	2.380	0.280	-0.630	0.094	0.474	-0.362	
1.443	-1.077	9.354	2.380	0.700	-0.700	0.088	0.474	-0.371	
1.371	-1.019	9.389	2.380	-0.210	-1.050	0.086	0.470	-0.363	
1.421	-1.070	9.511	2.310	-0.140	-0.770	0.096	0.475	-0.363	
1.500	-1.141	9.540	2.520	0.000	-0.700	0.100	0.475	-0.371	
1.450	-1.055	9.634	2.170	-0.140	-0.980	0.095	0.478	-0.366	
1.529	-1.041	9.059	2.310	0.630	-0.700	0.095	0.474	-0.370	
1.156	-1.027	9.289	3.360	0.490	-0.700	0.099	0.475	-0.375	
1.385	-1.077	9.519	2.240	0.000	-0.840	0.091	0.471	-0.366	
1.414	-1.098	9.569	2.030	-0.420	-0.840	0.094	0.473	-0.361	
